profile,sigma_px,parallel_offset_px,distance_px,R,G,B,V_max_RGB,parallel_median_V
side-upper,1.2,0,0.5,158.52634047758494,125.74495447168752,169.98695961204174,169.98695961204174,169.98695961204174
side-upper,1.2,0,0.75,158.39441697076717,125.31900778444435,169.74626415459795,169.74626415459795,169.74626415459795
side-upper,1.2,0,1.0,158.26249346394943,124.89306109720117,169.50556869715416,169.50556869715416,169.50556869715416
side-upper,1.2,0,1.25,159.0487153378956,125.52996323039459,170.15426680474712,170.15426680474712,170.15426680474712
side-upper,1.2,0,1.5,159.8349372118418,126.16686536358799,170.80296491234006,170.80296491234006,170.80296491234006
side-upper,1.2,0,1.75,160.621159085788,126.8037674967814,171.451663019933,171.451663019933,171.451663019933
side-upper,1.2,0,2.0,161.4073809597342,127.44066962997482,172.10036112752596,172.10036112752596,172.10036112752596
side-upper,1.2,0,2.25,162.35923921358608,128.4436410809209,172.98190145053604,172.98190145053604,172.98190145053604
side-upper,1.2,0,2.5,163.31109746743795,129.446612531867,173.86344177354613,173.86344177354613,173.86344177354613
side-upper,1.2,0,2.75,164.2629557212898,130.4495839828131,174.7449820965562,174.7449820965562,174.7449820965562
side-upper,1.2,0,3.0,165.21481397514168,131.4525554337592,175.6265224195663,175.6265224195663,175.6265224195663
side-upper,1.2,0,3.25,166.2869653028863,132.69870418371403,176.687674332666,176.687674332666,176.687674332666
side-upper,1.2,0,3.5,167.35911663063095,133.9448529336689,177.74882624576574,177.74882624576574,177.74882624576574
side-upper,1.2,0,3.75,168.4312679583756,135.19100168362377,178.80997815886548,178.80997815886548,178.80997815886548
side-upper,1.2,0,4.0,169.50341928612022,136.4371504335786,179.87113007196518,179.87113007196518,180.32497819004905
side-upper,1.2,0,4.25,171.00709166710817,138.17182073813257,181.37814057481526,181.37814057481526,182.71568425696975
side-upper,1.2,0,4.5,172.5107640480961,139.9064910426865,182.8851510776653,182.8851510776653,184.1579706597488
side-upper,1.2,0,4.75,174.01443642908404,141.64116134724043,184.3921615805154,184.3921615805154,185.69860735052617
side-upper,1.2,0,5.0,175.51810881007196,143.37583165179439,185.89917208336544,185.89917208336544,187.69256580489088
side-upper,1.2,0,5.25,177.84079001299034,145.96391354583955,188.17961334164858,188.17961334164858,189.1883263149985
side-upper,1.2,0,5.5,180.16347121590866,148.55199543988473,190.4600545999317,190.4600545999317,190.4600545999317
side-upper,1.2,0,5.75,182.48615241882698,151.14007733392992,192.74049585821484,192.74049585821484,192.74049585821484
side-upper,1.2,0,6.0,184.80883362174535,153.72815922797508,195.02093711649798,195.02093711649798,195.02093711649798
side-upper,1.2,0,6.25,188.17896216188245,157.56487569668718,198.23376837493396,198.23376837493396,198.23376837493396
side-upper,1.2,0,6.5,191.54909070201958,161.4015921653993,201.44659963336997,201.44659963336997,201.44659963336997
side-upper,1.2,0,6.75,194.91921924215671,165.23830863411143,204.65943089180595,204.65943089180595,204.65943089180595
side-upper,1.2,0,7.0,198.28934778229382,169.07502510282353,207.87226215024197,207.87226215024197,207.87226215024197
side-upper,1.2,1,-7.0,143.32984166128233,114.73199214800573,154.01346630771985,154.01346630771985,158.48505942967032
side-upper,1.2,1,-6.75,144.70802675143085,116.07506646075763,155.50701944445973,155.50701944445973,159.91411614448975
side-upper,1.2,1,-6.5,146.08621184157934,117.41814077350952,157.0005725811996,157.0005725811996,161.34317285930922
side-upper,1.2,1,-6.25,147.46439693172783,118.76121508626142,158.49412571793948,158.49412571793948,162.77222957412866
side-upper,1.2,1,-6.0,148.84258202187635,120.10428939901331,159.98767885467936,159.98767885467936,164.15393984303023
side-upper,1.2,1,-5.75,149.8991287536367,121.25271910132591,160.91068676247764,160.91068676247764,165.06575521382024
side-upper,1.2,1,-5.5,150.95567548539702,122.40114880363849,161.83369467027592,161.83369467027592,165.93022413869235
side-upper,1.2,1,-5.25,152.0122222171574,123.54957850595108,162.7567025780742,162.7567025780742,166.79469306356447
side-upper,1.2,1,-5.0,153.06876894891772,124.69800820826367,163.67971048587248,163.67971048587248,167.6591619884366
side-upper,1.2,1,-4.75,154.037973442341,125.69813832290198,164.49234108447655,164.49234108447655,168.451875742088
side-upper,1.2,1,-4.5,155.00717793576428,126.69826843754029,165.30497168308062,165.30497168308062,169.24458949573938
side-upper,1.2,1,-4.25,155.97638242918757,127.6983985521786,166.1176022816847,166.1176022816847,170.03730324939076
side-upper,1.2,1,-4.0,156.94558692261086,128.6985286668169,166.93023288028877,166.93023288028877,170.83001700304214
side-upper,1.2,1,-3.75,157.9555311775448,129.65197532186212,167.94994900944374,167.94994900944374,171.64358641477062
side-upper,1.2,1,-3.5,158.96547543247874,130.60542197690734,168.9696651385987,168.9696651385987,172.4571558264991
side-upper,1.2,1,-3.25,159.97541968741268,131.55886863195255,169.98938126775369,169.98938126775369,173.27072523822758
side-upper,1.2,1,-3.0,160.98536394234662,132.51231528699776,171.00909739690866,171.00909739690866,174.08429464995606
side-upper,1.2,1,-2.75,161.4626577289198,132.8624287529775,171.68215337777585,171.68215337777585,174.58763257193706
side-upper,1.2,1,-2.5,161.93995151549296,133.21254221895722,172.355209358643,172.355209358643,175.09097049391806
side-upper,1.2,1,-2.25,162.41724530206614,133.56265568493694,173.0282653395102,173.0282653395102,175.59430841589904
side-upper,1.2,1,-2.0,162.8945390886393,133.9127691509167,173.70132132037736,173.70132132037736,176.09764633788004
side-upper,1.2,1,-1.75,162.11359415074028,132.95362486497442,173.13669853162133,173.13669853162133,175.68273386856174
side-upper,1.2,1,-1.5,161.33264921284126,131.9944805790321,172.57207574286534,172.57207574286534,175.26782139924342
side-upper,1.2,1,-1.25,160.55170427494224,131.0353362930898,172.0074529541093,172.0074529541093,174.85290892992512
side-upper,1.2,1,-1.0,159.77075933704322,130.07619200714754,171.4428301653533,171.4428301653533,174.43799646060683
side-upper,1.2,1,-0.75,158.4792084988576,128.55182078075185,170.1797496861899,170.1797496861899,173.44558497718742
side-upper,1.2,1,-0.5,157.18765766067196,127.02744955435618,168.9166692070265,168.9166692070265,172.45317349376808
side-upper,1.2,1,-0.25,155.89610682248633,125.5030783279605,167.6535887278631,167.6535887278631,171.46076201034867
side-upper,1.2,1,0.0,154.60455598430073,123.97870710156482,166.3905082486997,166.3905082486997,170.4683505269293
side-upper,1.2,1,0.25,154.37938234466387,123.51928202540252,165.99948592548537,165.99948592548537,170.22765506948554
side-upper,1.2,1,0.5,154.15420870502703,123.05985694924023,165.60846360227106,165.60846360227106,169.98695961204174
side-upper,1.2,1,0.75,153.9290350653902,122.60043187307792,165.21744127905674,165.21744127905674,169.74626415459795
side-upper,1.2,1,1.0,153.70386142575333,122.14100679691563,164.82641895584243,164.82641895584243,169.50556869715416
side-upper,1.2,1,1.25,154.61957121775515,122.90839684392887,165.5751647829731,165.5751647829731,170.15426680474712
side-upper,1.2,1,1.5,155.53528100975694,123.67578689094212,166.32391061010378,166.32391061010378,170.80296491234006
side-upper,1.2,1,1.75,156.45099080175873,124.44317693795536,167.07265643723443,167.07265643723443,171.451663019933
side-upper,1.2,1,2.0,157.36670059376053,125.21056698496861,167.8214022643651,167.8214022643651,172.10036112752596
side-upper,1.2,1,2.25,158.75579828832667,126.56898974209327,169.14232299838255,169.14232299838255,172.98190145053604
side-upper,1.2,1,2.5,160.1448959828928,127.92741249921792,170.46324373240003,170.46324373240003,173.86344177354613
side-upper,1.2,1,2.75,161.5339936774589,129.28583525634258,171.7841644664175,171.7841644664175,174.7449820965562
side-upper,1.2,1,3.0,162.92309137202506,130.64425801346724,173.10508520043496,173.10508520043496,175.6265224195663
side-upper,1.2,1,3.25,164.5809921322234,132.4007537022863,174.75799689718423,174.75799689718423,176.687674332666
side-upper,1.2,1,3.5,166.23889289242175,134.15724939110532,176.41090859393353,176.41090859393353,177.74882624576574
side-upper,1.2,1,3.75,167.89679365262012,135.91374507992438,178.0638202906828,178.0638202906828,178.80997815886548
side-upper,1.2,1,4.0,169.55469441281846,137.67024076874344,179.71673198743207,179.71673198743207,180.32497819004905
side-upper,1.2,1,4.25,171.54239758946753,139.88924615034813,181.71069044179677,181.71069044179677,182.71568425696975
side-upper,1.2,1,4.5,173.5301007661166,142.1082515319528,183.70464889616147,183.70464889616147,184.1579706597488
side-upper,1.2,1,4.75,175.51780394276565,144.32725691355745,185.69860735052617,185.69860735052617,185.69860735052617
side-upper,1.2,1,5.0,177.50550711941472,146.54626229516214,187.69256580489088,187.69256580489088,187.69256580489088
side-upper,1.2,1,5.25,180.29492653634082,149.68459915143234,190.429631413759,190.429631413759,189.1883263149985
side-upper,1.2,1,5.5,183.0843459532669,152.82293600770254,193.16669702262712,193.16669702262712,190.4600545999317
side-upper,1.2,1,5.75,185.87376537019298,155.96127286397277,195.90376263149523,195.90376263149523,192.74049585821484
side-upper,1.2,1,6.0,188.66318478711906,159.09960972024297,198.64082824036336,198.64082824036336,195.02093711649798
side-upper,1.2,1,6.25,192.66189141462763,163.7005762253824,202.40766369738913,202.40766369738913,198.23376837493396
side-upper,1.2,1,6.5,196.66059804213614,168.30154273052182,206.17449915441492,206.17449915441492,201.44659963336997
side-upper,1.2,1,6.75,200.65930466964465,172.90250923566126,209.9413346114407,209.9413346114407,204.65943089180595
side-upper,1.2,1,7.0,204.65801129715322,177.5034757408007,213.70817006846647,213.70817006846647,207.87226215024197
side-upper,1.2,2,-7.0,138.2792977120186,111.05554372160503,148.219862370415,148.219862370415,158.48505942967032
side-upper,1.2,2,-6.75,139.60092973763582,112.36741706758846,149.74351925836905,149.74351925836905,159.91411614448975
side-upper,1.2,2,-6.5,140.92256176325304,113.6792904135719,151.2671761463231,151.2671761463231,161.34317285930922
side-upper,1.2,2,-6.25,142.2441937888703,114.99116375955533,152.79083303427714,152.79083303427714,162.77222957412866
side-upper,1.2,2,-6.0,143.5658258144875,116.30303710553878,154.3144899222312,154.3144899222312,164.15393984303023
side-upper,1.2,2,-5.75,144.85648562273224,117.67322343044339,155.59411973015824,155.59411973015824,165.06575521382024
side-upper,1.2,2,-5.5,146.147145430977,119.043409755348,156.87374953808532,156.87374953808532,165.93022413869235
side-upper,1.2,2,-5.25,147.43780523922175,120.4135960802526,158.1533793460124,158.1533793460124,166.79469306356447
side-upper,1.2,2,-5.0,148.72846504746647,121.78378240515721,159.43300915393945,159.43300915393945,167.6591619884366
side-upper,1.2,2,-4.75,150.07881778954228,123.13495091024568,160.72202368131514,160.72202368131514,168.451875742088
side-upper,1.2,2,-4.5,151.42917053161807,124.48611941533416,162.01103820869082,162.01103820869082,169.24458949573938
side-upper,1.2,2,-4.25,152.77952327369385,125.83728792042263,163.3000527360665,163.3000527360665,170.03730324939076
side-upper,1.2,2,-4.0,154.12987601576967,127.1884564255111,164.5890672634422,164.5890672634422,170.83001700304214
side-upper,1.2,2,-3.75,155.47446276478888,128.4345008770017,165.9657135425722,165.9657135425722,171.64358641477062
side-upper,1.2,2,-3.5,156.81904951380807,129.6805453284923,167.3423598217022,167.3423598217022,172.4571558264991
side-upper,1.2,2,-3.25,158.16363626282728,130.92658977998286,168.71900610083222,168.71900610083222,173.27072523822758
side-upper,1.2,2,-3.0,159.5082230118465,132.17263423147347,170.09565237996222,170.09565237996222,174.08429464995606
side-upper,1.2,2,-2.75,160.01092936052433,132.50871074315222,170.74753506816558,170.74753506816558,174.58763257193706
side-upper,1.2,2,-2.5,160.51363570920216,132.84478725483095,171.3994177563689,171.3994177563689,175.09097049391806
side-upper,1.2,2,-2.25,161.01634205787997,133.18086376650967,172.0513004445722,172.0513004445722,175.59430841589904
side-upper,1.2,2,-2.0,161.5190484065578,133.51694027818843,172.70318313277556,172.70318313277556,176.09764633788004
side-upper,1.2,2,-1.75,160.40585849946325,132.21966423210938,171.7258851429872,171.7258851429872,175.68273386856174
side-upper,1.2,2,-1.5,159.29266859236867,130.92238818603033,170.74858715319888,170.74858715319888,175.26782139924342
side-upper,1.2,2,-1.25,158.17947868527412,129.62511213995128,169.77128916341053,169.77128916341053,174.85290892992512
side-upper,1.2,2,-1.0,157.06628877817957,128.32783609387224,168.7939911736222,168.7939911736222,174.43799646060683
side-upper,1.2,2,-0.75,155.40903361508765,126.51650032304468,167.10533729169748,167.10533729169748,173.44558497718742
side-upper,1.2,2,-0.5,153.75177845199573,124.70516455221713,165.41668340977276,165.41668340977276,172.45317349376808
side-upper,1.2,2,-0.25,152.09452328890382,122.89382878138957,163.72802952784804,163.72802952784804,171.46076201034867
side-upper,1.2,2,0.0,150.4372681258119,121.08249301056202,162.03937564592331,162.03937564592331,170.4683505269293
side-upper,1.2,2,0.25,150.10256339540794,120.63426199323351,161.5323864419075,161.5323864419075,170.22765506948554
side-upper,1.2,2,0.5,149.76785866500398,120.186030975905,161.0253972378917,161.0253972378917,169.98695961204174
side-upper,1.2,2,0.75,149.43315393460003,119.73779995857649,160.5184080338759,160.5184080338759,169.74626415459795
side-upper,1.2,2,1.0,149.09844920419607,119.28956894124798,160.01141882986008,160.01141882986008,169.50556869715416
side-upper,1.2,2,1.25,150.2789846686037,120.3293169602916,161.0483090961969,161.0483090961969,170.15426680474712
side-upper,1.2,2,1.5,151.45952013301132,121.36906497933523,162.08519936253373,162.08519936253373,170.80296491234006
side-upper,1.2,2,1.75,152.64005559741895,122.40881299837886,163.12208962887058,163.12208962887058,171.451663019933
side-upper,1.2,2,2.0,153.82059106182658,123.44856101742249,164.1589798952074,164.1589798952074,172.10036112752596
side-upper,1.2,2,2.25,155.73778577054847,125.207191168386,166.03262829902553,166.03262829902553,172.98190145053604
side-upper,1.2,2,2.5,157.65498047927036,126.9658213193495,167.90627670284368,167.90627670284368,173.86344177354613
side-upper,1.2,2,2.75,159.57217518799226,128.724451470313,169.7799251066618,169.7799251066618,174.7449820965562
side-upper,1.2,2,3.0,161.48936989671415,130.4830816212765,171.65357351047993,171.65357351047993,175.6265224195663
side-upper,1.2,2,3.25,163.64828195761675,132.6033528207233,173.82142468037222,173.82142468037222,176.687674332666
side-upper,1.2,2,3.5,165.8071940185193,134.7236240201701,175.9892758502645,175.9892758502645,177.74882624576574
side-upper,1.2,2,3.75,167.96610607942188,136.84389521961688,178.1571270201568,178.1571270201568,178.80997815886548
side-upper,1.2,2,4.0,170.12501814032447,138.96416641906367,180.32497819004905,180.32497819004905,180.32497819004905
side-upper,1.2,2,4.25,172.50712317158786,141.5172452985058,182.71568425696975,182.71568425696975,182.71568425696975
side-upper,1.2,2,4.5,174.88922820285123,144.0703241779479,185.10639032389045,185.10639032389045,184.1579706597488
side-upper,1.2,2,4.75,177.2713332341146,146.62340305739,187.49709639081115,187.49709639081115,185.69860735052617
side-upper,1.2,2,5.0,179.65343826537799,149.17648193683212,189.88780245773185,189.88780245773185,187.69256580489088
side-upper,1.2,2,5.25,182.82917224295272,152.7273634723876,193.0074779298066,193.0074779298066,189.1883263149985
side-upper,1.2,2,5.5,186.00490622052743,156.2782450079431,196.12715340188134,196.12715340188134,190.4600545999317
side-upper,1.2,2,5.75,189.18064019810217,159.8291265434986,199.2468288739561,199.2468288739561,192.74049585821484
side-upper,1.2,2,6.0,192.35637417567688,163.38000807905408,202.36650434603087,202.36650434603087,195.02093711649798
side-upper,1.2,2,6.25,196.56294613858628,168.2344845803969,206.3284408500831,206.3284408500831,198.23376837493396
side-upper,1.2,2,6.5,200.76951810149563,173.08896108173968,210.29037735413533,210.29037735413533,201.44659963336997
side-upper,1.2,2,6.75,204.976090064405,177.94343758308247,214.25231385818756,214.25231385818756,204.65943089180595
side-upper,1.2,2,7.0,209.18266202731442,182.7979140844253,218.2142503622398,218.2142503622398,207.87226215024197
side-middle,1.2,-2,-7.0,125.24609122217224,101.28429025663297,134.85679543302132,134.85679543302132,115.23616397507291
