target_id,profile,sigma_px,parallel_offset_px,distance_px,red,green,blue,value
189,lower-left,0.8,-2,6.0,100.29816953770028,137.38496237878644,148.75524489247957,148.75524489247957
189,lower-left,0.8,-2,6.25,101.2308194946433,138.69599062017397,150.12561297375555,150.12561297375555
189,lower-left,0.8,-2,6.5,102.16346945158634,140.00701886156148,151.49598105503156,151.49598105503156
189,lower-left,0.8,-2,6.75,101.70571568325522,139.6796275678044,151.21520382530383,151.21520382530383
189,lower-left,0.8,-2,7.0,101.24796191492413,139.35223627404736,150.93442659557613,150.93442659557613
189,lower-left,0.8,-1,-7.0,73.07315492159714,122.60570260489843,141.9949454190737,141.9949454190737
189,lower-left,0.8,-1,-6.75,72.7317426103676,122.18081945981059,141.58608978775663,141.58608978775663
189,lower-left,0.8,-1,-6.5,72.39033029913809,121.75593631472276,141.17723415643957,141.17723415643957
189,lower-left,0.8,-1,-6.25,71.79349072389468,121.10540990898605,140.53826785580634,140.53826785580634
189,lower-left,0.8,-1,-6.0,71.19665114865126,120.45488350324935,139.89930155517314,139.89930155517314
189,lower-left,0.8,-1,-5.75,70.59981157340785,119.80435709751264,139.26033525453994,139.26033525453994
189,lower-left,0.8,-1,-5.5,70.00297199816444,119.15383069177594,138.6213689539067,138.6213689539067
189,lower-left,0.8,-1,-5.25,69.48437818765018,118.64592279986698,138.1156463154928,138.1156463154928
189,lower-left,0.8,-1,-5.0,68.96578437713593,118.13801490795802,137.60992367707888,137.60992367707888
189,lower-left,0.8,-1,-4.75,68.44719056662169,117.63010701604907,137.10420103866494,137.10420103866494
189,lower-left,0.8,-1,-4.5,67.92859675610742,117.12219912414011,136.59847840025103,136.59847840025103
189,lower-left,0.8,-1,-4.25,67.28802061828691,117.21533930787427,136.54517396324545,136.54517396324545
189,lower-left,0.8,-1,-4.0,66.64744448046638,117.30847949160845,136.49186952623984,136.49186952623984
189,lower-left,0.8,-1,-3.75,66.00686834264584,117.40161967534263,136.43856508923423,136.43856508923423
189,lower-left,0.8,-1,-3.5,65.36629220482533,117.4947598590768,136.38526065222865,136.38526065222865
189,lower-left,0.8,-1,-3.25,64.90006541112307,118.38761501931366,137.05341748625517,137.05341748625517
189,lower-left,0.8,-1,-3.0,64.4338386174208,119.28047017955052,137.72157432028172,137.72157432028172
189,lower-left,0.8,-1,-2.75,63.96761182371854,120.17332533978738,138.38973115430824,138.38973115430824
189,lower-left,0.8,-1,-2.5,63.50138503001628,121.06618050002425,139.05788798833476,139.05788798833476
189,lower-left,0.8,-1,-2.25,64.82864631006987,121.9782258592115,139.92310305870566,139.92310305870566
189,lower-left,0.8,-1,-2.0,66.15590759012346,122.89027121839877,140.78831812907657,140.78831812907657
189,lower-left,0.8,-1,-1.75,67.48316887017705,123.80231657758603,141.6535331994475,141.6535331994475
189,lower-left,0.8,-1,-1.5,68.81043015023063,124.71436193677329,142.51874826981842,142.51874826981842
189,lower-left,0.8,-1,-1.25,70.65059820686594,124.15019238829512,141.43839788746212,141.43839788746212
189,lower-left,0.8,-1,-1.0,72.49076626350123,123.58602283981696,140.3580475051058,140.3580475051058
189,lower-left,0.8,-1,-0.75,74.33093432013652,123.0218532913388,139.2776971227495,139.2776971227495
189,lower-left,0.8,-1,-0.5,76.17110237677181,122.45768374286064,138.1973467403932,138.1973467403932
189,lower-left,0.8,-1,-0.25,76.79000515902307,119.56111250603865,134.128654247856,134.128654247856
189,lower-left,0.8,-1,0.0,77.40890794127432,116.66454126921667,130.0599617553188,130.0599617553188
189,lower-left,0.8,-1,0.25,78.02781072352558,113.76797003239469,125.99126926278159,125.99126926278159
189,lower-left,0.8,-1,0.5,78.64671350577683,110.8713987955727,121.92257677024439,121.92257677024439
189,lower-left,0.8,-1,0.75,78.72636255362023,107.54077738288746,117.42489494311766,117.42489494311766
189,lower-left,0.8,-1,1.0,78.80601160146364,104.21015597020222,112.92721311599092,112.92721311599092
189,lower-left,0.8,-1,1.25,78.88566064930704,100.87953455751698,108.42953128886421,108.42953128886421
189,lower-left,0.8,-1,1.5,78.96530969715045,97.54891314483174,103.93184946173747,103.93184946173747
189,lower-left,0.8,-1,1.75,79.34361165252184,96.00978010585474,101.99743869118171,101.99743869118171
189,lower-left,0.8,-1,2.0,79.72191360789326,94.47064706687777,100.06302792062593,100.06302792062593
189,lower-left,0.8,-1,2.25,80.10021556326467,92.93151402790079,98.12861715007014,98.12861715007014
189,lower-left,0.8,-1,2.5,80.47851751863607,91.39238098892379,96.19420637951438,96.19420637951438
189,lower-left,0.8,-1,2.75,81.79715782234126,92.64832737400184,97.90310118806367,97.90310118806367
189,lower-left,0.8,-1,3.0,83.11579812604646,93.90427375907987,99.61199599661299,99.61199599661299
189,lower-left,0.8,-1,3.25,84.43443842975167,95.16022014415792,101.32089080516229,101.32089080516229
189,lower-left,0.8,-1,3.5,85.75307873345686,96.41616652923597,103.02978561371158,103.02978561371158
189,lower-left,0.8,-1,3.75,91.82539548912074,103.02800503528624,110.08608047595196,110.08608047595196
189,lower-left,0.8,-1,4.0,97.8977122447846,109.6398435413365,117.14237533819232,117.14237533819232
189,lower-left,0.8,-1,4.25,103.97002900044848,116.25168204738677,124.1986702004327,124.1986702004327
189,lower-left,0.8,-1,4.5,110.04234575611235,122.86352055343704,131.25496506267308,131.25496506267308
189,lower-left,0.8,-1,4.75,121.02702861976161,134.0299526067052,142.47583914764493,142.47583914764493
189,lower-left,0.8,-1,5.0,132.01171148341086,145.19638465997338,153.69671323261682,153.69671323261682
189,lower-left,0.8,-1,5.25,142.9963943470601,156.36281671324153,164.9175873175887,164.9175873175887
189,lower-left,0.8,-1,5.5,153.98107721070934,167.52924876650968,176.13846140256055,176.13846140256055
189,lower-left,0.8,-1,5.75,158.26624585842495,171.84476088043843,180.55015161915424,180.55015161915424
189,lower-left,0.8,-1,6.0,162.5514145061406,176.16027299436718,184.96184183574792,184.96184183574792
189,lower-left,0.8,-1,6.25,166.8365831538562,180.47578510829592,189.37353205234157,189.37353205234157
189,lower-left,0.8,-1,6.5,171.1217518015718,184.79129722222467,193.78522226893526,193.78522226893526
189,lower-left,0.8,-1,6.75,170.8904387249945,184.72406624717547,193.71373493363504,193.71373493363504
189,lower-left,0.8,-1,7.0,170.6591256484172,184.65683527212627,193.64224759833485,193.64224759833485
189,lower-left,0.8,0,-7.0,66.01033014142955,116.84922260012303,134.24111095529983,134.24111095529983
189,lower-left,0.8,0,-6.75,66.00285767061695,117.07043412710728,134.41487469372947,134.41487469372947
189,lower-left,0.8,0,-6.5,65.99538519980436,117.29164565409152,134.5886384321591,134.5886384321591
189,lower-left,0.8,0,-6.25,66.40127038226397,117.83891575074344,135.101118660086,135.101118660086
189,lower-left,0.8,0,-6.0,66.80715556472359,118.38618584739535,135.6135988880129,135.6135988880129
189,lower-left,0.8,0,-5.75,67.2130407471832,118.93345594404727,136.12607911593977,136.12607911593977
189,lower-left,0.8,0,-5.5,67.61892592964281,119.48072604069918,136.6385593438667,136.6385593438667
189,lower-left,0.8,0,-5.25,68.41220194304704,120.40114099084907,137.53912713153392,137.53912713153392
189,lower-left,0.8,0,-5.0,69.20547795645126,121.32155594099898,138.43969491920112,138.43969491920112
189,lower-left,0.8,0,-4.75,69.99875396985549,122.24197089114887,139.34026270686832,139.34026270686832
189,lower-left,0.8,0,-4.5,70.79202998325971,123.16238584129877,140.24083049453554,140.24083049453554
189,lower-left,0.8,0,-4.25,71.57042659975613,124.43485330076871,141.55695530754105,141.55695530754105
189,lower-left,0.8,0,-4.0,72.34882321625254,125.70732076023863,142.87308012054655,142.87308012054655
189,lower-left,0.8,0,-3.75,73.12721983274895,126.97978821970857,144.18920493355205,144.18920493355205
189,lower-left,0.8,0,-3.5,73.90561644924537,128.2522556791785,145.50532974655755,145.50532974655755
189,lower-left,0.8,0,-3.25,74.62181101973943,129.57697126848248,147.04938537298722,147.04938537298722
189,lower-left,0.8,0,-3.0,75.33800559023348,130.90168685778647,148.59344099941688,148.59344099941688
189,lower-left,0.8,0,-2.75,76.05420016072753,132.22640244709046,150.13749662584658,150.13749662584658
189,lower-left,0.8,0,-2.5,76.77039473122159,133.55111803639446,151.68155225227625,151.68155225227625
189,lower-left,0.8,0,-2.25,77.71378788546666,133.62258245748052,151.76085088541242,151.76085088541242
189,lower-left,0.8,0,-2.0,78.65718103971173,133.69404687856658,151.84014951854857,151.84014951854857
189,lower-left,0.8,0,-1.75,79.6005741939568,133.76551129965264,151.91944815168472,151.91944815168472
189,lower-left,0.8,0,-1.5,80.54396734820187,133.8369757207387,151.99874678482087,151.99874678482087
189,lower-left,0.8,0,-1.25,80.70254770625509,131.31304421177265,148.7262828439129,148.7262828439129
189,lower-left,0.8,0,-1.0,80.8611280643083,128.7891127028066,145.45381890300496,145.45381890300496
189,lower-left,0.8,0,-0.75,81.01970842236152,126.26518119384053,142.181354962097,142.181354962097
189,lower-left,0.8,0,-0.5,81.17828878041473,123.74124968487446,138.90889102118905,138.90889102118905
189,lower-left,0.8,0,-0.25,80.7739924965634,119.42652921311556,133.13272933062953,133.13272933062953
189,lower-left,0.8,0,0.0,80.36969621271206,115.11180874135665,127.35656764007003,127.35656764007003
189,lower-left,0.8,0,0.25,79.96539992886073,110.79708826959775,121.5804059495105,121.5804059495105
189,lower-left,0.8,0,0.5,79.5611036450094,106.48236779783885,115.804244258951,115.804244258951
189,lower-left,0.8,0,0.75,80.63051345133951,103.76715873083555,111.60052607454777,111.60052607454777
189,lower-left,0.8,0,1.0,81.69992325766961,101.05194966383226,107.39680789014456,107.39680789014456
189,lower-left,0.8,0,1.25,82.76933306399971,98.33674059682895,103.19308970574133,103.19308970574133
189,lower-left,0.8,0,1.5,83.83874287032981,95.62153152982566,98.98937152133811,98.98937152133811
189,lower-left,0.8,0,1.75,85.4083197522467,95.00292832550781,97.60203970882333,97.60203970882333
189,lower-left,0.8,0,2.0,86.97789663416359,94.38432512118996,96.21470789630854,96.21470789630854
189,lower-left,0.8,0,2.25,88.54747351608049,93.76572191687211,94.82737608379375,94.82737608379375
189,lower-left,0.8,0,2.5,90.11705039799736,93.14711871255426,93.44004427127896,93.44004427127896
189,lower-left,0.8,0,2.75,93.9716762388969,96.60882726871586,97.07529058558242,97.07529058558242
189,lower-left,0.8,0,3.0,97.82630207979643,100.07053582487748,100.71053689988588,100.71053689988588
189,lower-left,0.8,0,3.25,101.68092792069598,103.5322443810391,104.34578321418932,104.34578321418932
189,lower-left,0.8,0,3.5,105.53555376159551,106.9939529372007,107.98102952849278,107.98102952849278
189,lower-left,0.8,0,3.75,116.86300728115303,118.52720685805711,119.8748862647561,119.8748862647561
189,lower-left,0.8,0,4.0,128.19046080071055,130.06046077891352,131.76874300101943,131.76874300101943
189,lower-left,0.8,0,4.25,139.51791432026806,141.59371469976992,143.66259973728276,143.66259973728276
189,lower-left,0.8,0,4.5,150.8453678398256,153.12696862062631,155.5564564735461,155.5564564735461
189,lower-left,0.8,0,4.75,165.4921821458911,167.56192528130487,170.05866854591613,170.05866854591613
189,lower-left,0.8,0,5.0,180.1389964519566,181.99688194198345,184.56088061828615,184.56088061828615
189,lower-left,0.8,0,5.25,194.78581075802208,196.43183860266203,199.06309269065613,199.06309269065613
189,lower-left,0.8,0,5.5,209.43262506408757,210.86679526334058,213.56530476302618,213.56530476302618
189,lower-left,0.8,0,5.75,214.97307847934505,216.314195301295,219.0796223753495,219.0796223753495
189,lower-left,0.8,0,6.0,220.51353189460252,221.76159533924942,224.59393998767283,224.59393998767283
189,lower-left,0.8,0,6.25,226.05398530986,227.20899537720385,230.10825759999614,230.10825759999614
189,lower-left,0.8,0,6.5,231.59443872511747,232.65639541515827,235.62257521231948,235.62257521231948
189,lower-left,0.8,0,6.75,231.66912559463853,232.98725185863975,235.95742684731061,235.95742684731061
